mouse_life_stage,Early adult
pvalue,0.8258698
parameter_name,CV
mouse_strain,C57BL
parameter_id,IMPC_ECG_003_001
analysis_id,xn66kt30qdijk04
gene_symbol,Tnfsf8
gene_accession_id,MGI:88328
