gene_symbol,Slc30a4
parameter_name,Startle response
mouse_life_stage,Early adult
parameter_id,MGP_CSD_008_001
analysis_id,qb8v01vmyn94l39
gene_accession_id,MGI:1345282
pvalue,0.9921849
mouse_strain,C57BL
