gene_accession_id,MGI:3522699
gene_symbol,Trpa1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,JAXLA_CSD_077_001
pvalue,0.8913893
parameter_name,Contact righting
analysis_id,5d4m5ub53e01810
