gene_symbol,Slc45a3
analysis_id,3318a6g9f8u972g
parameter_name,Hindlimbs - shape
mouse_strain,C52BL
gene_accession_id,MGI:1922082
mouse_life_stage,Early adult
parameter_id,JAXLA_CSD_021_001
pvalue,0.08315954
