mouse_life_stage,Middle aged adult
analysis_id,n5722jt559er7of
pvalue,0.09590483
gene_accession_id,MGI:1336200
mouse_strain,C57BL
parameter_id,IMPC_HEM_027_001
parameter_name,Red blood cell distribution width
gene_symbol,Hpca
