parameter_id,IMPC_CBC_011_001
analysis_id,rp3ncheuho270j6
parameter_name,Iron
gene_symbol,Rab3gap2
gene_accession_id,MGI:1916043
mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.4944532
