gene_symbol,Slc39a10
mouse_life_stage,E9.5
gene_accession_id,MGI:1914515
mouse_strain,C57BL
parameter_id,MGP_IMM_028_001
analysis_id,4ju2f6t4nb46sx9
pvalue,0.5957562
parameter_name,KLRG1+ CD4- NKT cells - % of CD4- NKT cells
