mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_name,Limb morphology
gene_symbol,Uckl1
pvalue,0.8888053
analysis_id,el11bcq34z51htd
parameter_id,IMPC_GEP_084_001
gene_accession_id,MGI:1915806
