parameter_id,IMPC_XRY_023_001
parameter_name,Ulna
analysis_id,0mig5vkc444656g
gene_accession_id,MGI:103302
mouse_strain,C57BL
gene_symbol,Bmp7
pvalue,0.4701975
mouse_life_stage,Early adult
