mouse_life_stage,E12.5
parameter_id,MGP_IMM_125_001
gene_accession_id,MGI:88174
analysis_id,599a45ui3ac474l
gene_symbol,Bmi1
parameter_name,Eosinophils - % of CD45+
mouse_strain,C57BL
pvalue,1.031493
