parameter_id,M-G-P_014_001_009
mouse_life_stage,Early adult
parameter_name,lens
pvalue,0.874408
analysis_id,kk1x90bh58g6701
gene_accession_id,MGI:2673000
gene_symbol,Trim46
mouse_strain,C57BL
