mouse_life_stage,Late adult
gene_symbol,Snap23
parameter_id,IMPC_CSD_029_001
pvalue,0.345457
parameter_name,Activity (body position)
mouse_strain,C57BL
gene_accession_id,MGI:109356
analysis_id,12k4b1nkke312og
