gene_symbol,Slc30a4
parameter_name,Resting CD8+ T cells - % of CD8+
mouse_life_stage,Late adult
mouse_strain,C57BL
pvalue,0.7422681
gene_accession_id,MGI:1345282
parameter_id,MGP_IMM_015_001
analysis_id,u1tkz441l9a89fr
