mouse_life_stage,Late adult
mouse_strain,C57BL
gene_accession_id,MGI:1934811
gene_symbol,Nucks1
analysis_id,08w6qb46rp4f8u0
parameter_name,Resting CD8+ T cells - % of CD8+
pvalue,0.2014023
parameter_id,MGP_IMM_015_001
