mouse_life_stage,Early adult
pvalue,0.3996356
gene_symbol,Ncaph
gene_accession_id,MGI:2444777
mouse_strain,C57BL
parameter_name,Startle response
parameter_id,MGP_CSD_008_001
analysis_id,512t5k2hrq07rt1
