gene_accession_id,MGI:2651854
gene_symbol,Atg4c
parameter_name,Resting NK cells - % of NK cells
pvalue,0.08506286
mouse_life_stage,Early adult
parameter_id,MGP_MLN_033_001
mouse_strain,C57BL
analysis_id,j60321za129f438
