mouse_strain,C57BL
pvalue,0.5137708
mouse_life_stage,E9.5
gene_symbol,Hspa5
gene_accession_id,MGI:95835
parameter_id,TCPLA_XRY_033_001
parameter_name,Tibia length
analysis_id,5o21453agq53749
