parameter_id,IMPC_IMM_004_001
mouse_life_stage,Late adult
gene_symbol,Tbl1xr1
pvalue,0.9146528
analysis_id,5w72k73u372952l
parameter_name,NKT cells (panel A)
mouse_strain,C57BL
gene_accession_id,MGI:2441730
