parameter_id,HMGULA_CBC_015_001
mouse_strain,C57BL
pvalue,0.09819628
parameter_name,Total cholesterol
analysis_id,2d78v7wi15r0wq4
gene_accession_id,MGI:1336200
mouse_life_stage,Late adult
gene_symbol,Hpca
