mouse_strain,C57BL
gene_accession_id,MGI:1914071
parameter_name,Corneal vascularization
gene_symbol,Bcs1l
parameter_id,IMPC_EYE_009_001
analysis_id,1748ja76t4f28x2
pvalue,0.6020508
mouse_life_stage,E9.5
