parameter_id,IMPC_CSD_033_001
mouse_life_stage,Early adult
gene_accession_id,MGI:88174
parameter_name,Gait
analysis_id,48u4cia6z7r610x
mouse_strain,C57BL
pvalue,0.829622
gene_symbol,Bmi1
