parameter_id,M-G-P_007_001_010
gene_accession_id,MGI:1915472
parameter_name,center - distance
mouse_strain,C57BL
analysis_id,7e3nnd9orxn1l87
gene_symbol,Tubb4b
mouse_life_stage,Early adult
pvalue,0.4023668
