mouse_life_stage,Middle aged adult
parameter_id,IMPC_HEM_004_001
pvalue,0.694353
analysis_id,9386u130m3udk55
gene_symbol,Lpgat1
mouse_strain,C57BL
gene_accession_id,MGI:2446186
parameter_name,Hematocrit
