mouse_life_stage,Late adult
parameter_name,Large Unstained Cell (LUC) count
analysis_id,10zd098rcy9432o
gene_accession_id,MGI:2446274
pvalue,0.5211639
gene_symbol,Frmpd1
parameter_id,IMPC_HEM_039_001
mouse_strain,C57BL
