parameter_id,JAX_OFD_007_001
pvalue,0.819601
analysis_id,rjy81z0v6kfah4q
mouse_life_stage,Late adult
gene_accession_id,MGI:1917604
gene_symbol,Secisbp2l
parameter_name,Whole arena resting time
mouse_strain,C57BL
