parameter_id,IMPC_GEL_029_001
gene_symbol,Hrnr
analysis_id,cbt87fgfi0676j8
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:3046938
pvalue,0.6562467
parameter_name,Midbrain
