mouse_life_stage,Early adult
parameter_id,IMPC_ECG_004_001
pvalue,0.4965974
gene_symbol,Itln1
parameter_name,RR
gene_accession_id,MGI:1333831
analysis_id,c920q6zq3nlym99
mouse_strain,C57BL
