mouse_strain,C57BL
gene_accession_id,MGI:1913105
parameter_name,Body length
parameter_id,IMPC_DXA_006_001
gene_symbol,Slc28a2
analysis_id,j2l472r1v15zbc9
mouse_life_stage,Early adult
pvalue,0.06816515
