mouse_strain,C57BL
parameter_name,Periphery average speed
pvalue,0.8371988
parameter_id,ESLIM_007_001_009
mouse_life_stage,Early adult
gene_symbol,Ivd
gene_accession_id,MGI:1929242
analysis_id,57o4771m7z73571
