mouse_strain,C57BL
parameter_id,HMGULA_CBC_009_001
pvalue,0.4337589
mouse_life_stage,Middle aged adult
analysis_id,8m3ak3lk6c399lf
gene_accession_id,MGI:1345282
parameter_name,Calcium
gene_symbol,Slc30a4
