parameter_id,MGP_IMM_014_001
mouse_life_stage,Early adult
parameter_name,Effector CD8+ T cells - % of CD8+
analysis_id,icl0ykcn500699g
mouse_strain,C57BL
gene_accession_id,MGI:105072
gene_symbol,Rab22a
pvalue,0.7822712
