parameter_id,IMPC_IMM_065_001
analysis_id,6nom89629g9qgmh
gene_accession_id,MGI:109128
pvalue,0.2342994
mouse_strain,C52BL
mouse_life_stage,Middle aged adult
gene_symbol,Hnf4a
parameter_name,B2B Cells
