parameter_id,IMPC_XRY_023_001
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_symbol,Trp53i11
gene_accession_id,MGI:2670995
parameter_name,Ulna
pvalue,0.7518334
analysis_id,241kk7bv2g0m71f
