parameter_id,ESLIM_008_001_013
mouse_strain,C57BL
parameter_name,Startle response
analysis_id,axxh1o1drhgi60o
gene_accession_id,MGI:109356
gene_symbol,Snap23
mouse_life_stage,Early adult
pvalue,0.3930887
