mouse_life_stage,Late adult
parameter_id,ESLIM_007_001_005
mouse_strain,C57BL
gene_symbol,Hpca
analysis_id,1kpsy1vgq0qylpa
pvalue,0.7796214
gene_accession_id,MGI:1336200
parameter_name,Whole arena average speed
