mouse_life_stage,E12.5
gene_accession_id,MGI:95835
mouse_strain,C57BL
analysis_id,60o5t167i6m0l27
parameter_name,Pale yolk sac
parameter_id,IMPC_GEL_017_002
pvalue,0.523445
gene_symbol,Hspa5
