parameter_id,IMPC_IMM_052_001
gene_symbol,Cntfr
parameter_name,Eosinophils
pvalue,0.1190712
gene_accession_id,MGI:99605
analysis_id,pe280y66316c185
mouse_life_stage,Early adult
mouse_strain,C57BL
