parameter_id,ESLIM_008_001_001
mouse_life_stage,Early adult
analysis_id,5m6e2061ie6a37n
parameter_name,Body position
pvalue,0.1360377
gene_symbol,Inpp1
mouse_strain,C57BL
gene_accession_id,MGI:104848
