mouse_life_stage,Late adult
gene_symbol,Lpgat1
mouse_strain,C57BL
gene_accession_id,MGI:2446186
parameter_id,MGP_IMM_048_001
parameter_name,Follicular B cells - % of B2 cells
analysis_id,g6e2rm5088f938u
pvalue,0.5989388
