mouse_life_stage,Middle aged adult
gene_symbol,Frmpd1
gene_accession_id,MGI:2446274
parameter_name,Skull shape
analysis_id,37n2p67k51yc5aw
mouse_strain,C57BL
pvalue,0.479409
parameter_id,CCP_XRY_001_001
