parameter_id,JAX_OFD_021_001
mouse_life_stage,Early adult
gene_accession_id,MGI:1336200
mouse_strain,C57BL
analysis_id,1jnpalse8u35r46
pvalue,0.5173571
gene_symbol,Hpca
parameter_name,Number of rears - total
