parameter_id,MGP_MLN_014_001
analysis_id,ro4p53r872k3fh2
gene_symbol,Bcs1l
mouse_life_stage,E9.5
pvalue,0.7283314
gene_accession_id,MGI:1914071
parameter_name,Resting CD8+ T cells - % of CD8+
mouse_strain,C57BL
