mouse_life_stage,Middle aged adult
pvalue,0.8310394
mouse_strain,C57BL
parameter_id,IMPC_ABR_006_001
analysis_id,qn15vu82311deok
gene_symbol,Hpca
gene_accession_id,MGI:1336200
parameter_name,12kHz-evoked ABR Threshold
