pvalue,0.4591762
gene_symbol,Trdmt1
gene_accession_id,MGI:1274787
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_id,HMGULA_CBC_003_001
analysis_id,o79gek047u820m3
parameter_name,Chloride
