parameter_id,IMPC_EYE_068_001
analysis_id,qd3t0qwn17dd3gw
gene_symbol,Nr0b2
parameter_name,Left total retinal thickness
mouse_strain,B6J
pvalue,0.1217348
mouse_life_stage,Early adult
gene_accession_id,MGI:1346344
