parameter_id,IMPC_OFD_013_001
mouse_strain,C57BL
parameter_name,Periphery average speed
gene_symbol,Zmynd19
gene_accession_id,MGI:1914437
analysis_id,nhs915t7w13ypx0
mouse_life_stage,Early adult
pvalue,0.6984428
