mouse_life_stage,E9.5
gene_symbol,Tiprl
parameter_id,IMPC_EYE_010_001
mouse_strain,C57BL
pvalue,0.9010258
parameter_name,Iris/Pupil
gene_accession_id,MGI:1915087
analysis_id,l46ky7k22644rct
