parameter_id,MGP_MLN_067_001
analysis_id,t8a42oqv92rv1bn
gene_accession_id,MGI:99605
gene_symbol,Cntfr
mouse_life_stage,Early adult
parameter_name,Resting CD4+ T helper cells - % of CD45+
mouse_strain,C57BL
pvalue,0.7564358
