parameter_id,M-G-P_006_001_026
pvalue,0.8721871
gene_accession_id,MGI:1914561
mouse_life_stage,Early adult
gene_symbol,Nanp
parameter_name,Fusion of vertebrae
analysis_id,y440dvo2620ei6y
mouse_strain,C57BL
