parameter_id,IMPC_GEL_033_001
gene_accession_id,MGI:1336200
pvalue,0.2637021
parameter_name,Tail bud morphology
gene_symbol,Hpca
mouse_life_stage,Middle aged adult
analysis_id,3o387887b09z17i
mouse_strain,C57BL
