parameter_id,MGP_IMM_094_001
gene_accession_id,MGI:1274787
parameter_name,KLRG1+ CD4- NKT cells - % of CD45+
analysis_id,6xnjzhff5jgy9m9
pvalue,0.07750377
mouse_life_stage,Early adult
gene_symbol,Trdmt1
mouse_strain,C57BL
