parameter_id,MGP_MLN_063_001
gene_accession_id,MGI:1914309
gene_symbol,Ola1
parameter_name,Total ab T cells - % of CD45+
pvalue,0.7846511
mouse_life_stage,E18.5
analysis_id,8ywjf6036242186
mouse_strain,C57BL
