parameter_id,MGP_PBI_012_001
gene_symbol,Zmynd8
mouse_strain,C57BL
gene_accession_id,MGI:1918025
analysis_id,iwh4wj4815975ca
pvalue,0.2203868
mouse_life_stage,Early adult
parameter_name,CD4+ KLRG1+ alpha beta T cell percentage
