gene_symbol,Fgb
mouse_strain,C57BL
parameter_id,JAX_LDT_005_001
pvalue,0.5530976
analysis_id,8068igvt673u08g
gene_accession_id,MGI:99501
mouse_life_stage,Early adult
parameter_name,Time mobile dark side
