parameter_id,IMPC_OFD_011_001
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_name,Periphery resting time
gene_symbol,Eprs1
pvalue,0.6254251
analysis_id,e9a4bp9b71tc33d
gene_accession_id,MGI:97838
