parameter_id,MGP_PBI_030_001
gene_accession_id,MGI:1338032
pvalue,0.9563535
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,88207x372463dak
parameter_name,CD8+ CD44+ CD62L- alpha beta effector T cell number
gene_symbol,Sema6c
