mouse_life_stage,Early adult
parameter_id,JAX_SLW_014_001
parameter_name,Breath rate during sleep standard deviation
gene_symbol,Slc2a8
analysis_id,rgay863j93x1734
pvalue,0.6557394
mouse_strain,C57BL
gene_accession_id,MGI:1860103
