parameter_id,JAX_OFD_020_001
parameter_name,Distance travelled - total
gene_symbol,Fgb
pvalue,0.322748
analysis_id,elx123huj6h0677
mouse_life_stage,Early adult
gene_accession_id,MGI:99501
mouse_strain,C57BL
