mouse_life_stage,E18.5
analysis_id,154v3565wtna9af
mouse_strain,C57BL
parameter_name,18kHz-evoked ABR Threshold
pvalue,0.1852874
gene_symbol,Grem2
parameter_id,IMPC_ABR_008_001
gene_accession_id,MGI:1344367
