parameter_id,JAX_OFD_015_001
mouse_life_stage,Early adult
gene_accession_id,MGI:3033992
analysis_id,8794id96w0vvk0k
pvalue,0.5287076
mouse_strain,C57BL
parameter_name,Center resting time
gene_symbol,Cldn19
