mouse_life_stage,Late adult
analysis_id,7219v94882g564t
pvalue,0.1030453
parameter_id,MGP_PBI_011_001
gene_accession_id,MGI:1336200
gene_symbol,Hpca
parameter_name,KLRG1+ mature NK cell percentage
mouse_strain,C57BL
