parameter_id,IMPC_CSD_036_001
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,b3179u167q48765
parameter_name,Startle response
gene_accession_id,MGI:1914515
pvalue,0.3917876
gene_symbol,Slc39a10
