parameter_id,HRWLLA_OFD_017_001
gene_symbol,Usp37
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,Center average speed
gene_accession_id,MGI:2442483
analysis_id,4ur0w918u09r3ha
pvalue,0.5148439
