parameter_id,IMPC_HEM_038_001
mouse_strain,C57BL
analysis_id,6yv95wn363l76x4
mouse_life_stage,E12.5
pvalue,0.2250701
gene_symbol,Fgb
gene_accession_id,MGI:99501
parameter_name,Basophil differential count
